Timestamp,Method,Model,PromptTokens,CompletionTokens,CachedTokens,CacheWriteTokens,AudioInputTokens,VideoInputTokens,ReasoningTokens,AudioOutputTokens,ImageOutputTokens,Cost
2026-04-06T08:44:19.415Z,chat/completions,qwen3.5-397b-a17b,36064,146,0,0,0,0,27,0,0,2.74
2026-04-06T08:44:28.221Z,chat/completions,qwen3.5-397b-a17b,21824,235,0,0,0,0,26,0,0,1.73
2026-04-06T08:44:34.331Z,chat/completions,qwen3.5-397b-a17b,35537,88,0,0,0,0,25,0,0,2.68
2026-04-06T08:44:41.773Z,chat/completions,qwen3.5-397b-a17b,14373,237,0,0,0,0,24,0,0,1.18
2026-04-06T08:44:52.883Z,chat/completions,qwen3.5-397b-a17b,32340,196,0,0,0,0,35,0,0,2.49
2026-04-06T08:45:03.156Z,chat/completions,qwen3.5-397b-a17b,25722,233,0,0,0,0,38,0,0,2.02
2026-04-06T08:45:18.761Z,chat/completions,qwen3.5-397b-a17b,30408,225,0,0,0,0,19,0,0,2.36
2026-04-06T08:45:29.892Z,chat/completions,qwen3.5-397b-a17b,18799,210,0,0,0,0,26,0,0,1.49
2026-04-06T08:45:40.634Z,chat/completions,qwen3.5-397b-a17b,28671,229,0,0,0,0,24,0,0,2.23
2026-04-06T08:45:49.401Z,chat/completions,qwen3.5-397b-a17b,38291,255,0,0,0,0,51,0,0,2.96
2026-04-06T08:45:57.348Z,chat/completions,qwen3.5-397b-a17b,29044,182,0,0,0,0,24,0,0,2.24
2026-04-06T08:46:05.791Z,chat/completions,qwen3.5-397b-a17b,29424,275,0,0,0,0,41,0,0,2.31
2026-04-06T08:46:14.550Z,chat/completions,qwen3.5-397b-a17b,30810,277,0,0,0,0,24,0,0,2.41
2026-04-06T08:46:25.201Z,chat/completions,qwen3.5-397b-a17b,43115,104,0,0,0,0,26,0,0,3.25
2026-04-06T08:46:33.065Z,chat/completions,qwen3.5-397b-a17b,14389,204,0,0,0,0,32,0,0,1.16
2026-04-06T08:46:41.625Z,chat/completions,qwen3.5-397b-a17b,26117,175,0,0,0,0,16,0,0,2.02
2026-04-06T08:46:49.768Z,chat/completions,qwen3.5-397b-a17b,28797,232,0,0,0,0,37,0,0,2.24
2026-04-06T08:46:58.330Z,chat/completions,qwen3.5-397b-a17b,30407,192,0,0,0,0,23,0,0,2.34
2026-04-06T08:47:08.724Z,chat/completions,qwen3.5-397b-a17b,32803,260,0,0,0,0,24,0,0,2.55
2026-04-06T08:47:18.397Z,chat/completions,qwen3.5-397b-a17b,33617,230,0,0,0,0,19,0,0,2.6
2026-04-06T08:47:28.122Z,chat/completions,qwen3.5-397b-a17b,40097,184,0,0,0,0,26,0,0,3.06
2026-04-06T08:47:42.179Z,chat/completions,qwen3.5-397b-a17b,25016,354,0,0,0,0,35,0,0,2.02
2026-04-06T08:47:53.605Z,chat/completions,qwen3.5-397b-a17b,41610,276,0,0,0,0,24,0,0,3.21
2026-04-06T08:48:06.469Z,chat/completions,qwen3.5-397b-a17b,42542,139,0,0,0,0,22,0,0,3.22
2026-04-06T08:48:16.184Z,chat/completions,qwen3.5-397b-a17b,22572,223,0,0,0,0,24,0,0,1.78
2026-04-06T08:48:24.390Z,chat/completions,qwen3.5-397b-a17b,34226,247,0,0,0,0,40,0,0,2.65
2026-04-06T08:48:34.542Z,chat/completions,qwen3.5-397b-a17b,30450,234,0,0,0,0,26,0,0,2.37
2026-04-06T08:48:44.643Z,chat/completions,qwen3.5-397b-a17b,36154,130,0,0,0,0,24,0,0,2.74
2026-04-06T08:48:57.630Z,chat/completions,qwen3.5-397b-a17b,18911,201,0,0,0,0,26,0,0,1.5
2026-04-06T08:49:06.057Z,chat/completions,qwen3.5-397b-a17b,24562,193,0,0,0,0,23,0,0,1.91
2026-04-06T08:49:15.677Z,chat/completions,qwen3.5-397b-a17b,31885,171,0,0,0,0,27,0,0,2.44
2026-04-06T08:49:26.039Z,chat/completions,qwen3.5-397b-a17b,19672,196,0,0,0,0,25,0,0,1.55
2026-04-06T08:49:36.144Z,chat/completions,qwen3.5-397b-a17b,27785,140,0,0,0,0,26,0,0,2.13
2026-04-06T08:49:46.682Z,chat/completions,qwen3.5-397b-a17b,17532,249,0,0,0,0,34,0,0,1.42
2026-04-06T08:49:56.924Z,chat/completions,qwen3.5-397b-a17b,27405,186,0,0,0,0,30,0,0,2.12
2026-04-06T08:50:08.532Z,chat/completions,qwen3.5-397b-a17b,31821,230,0,0,0,0,26,0,0,2.47
2026-04-06T08:50:22.697Z,chat/completions,qwen3.5-397b-a17b,31992,249,0,0,0,0,48,0,0,2.49
2026-04-06T08:50:32.884Z,chat/completions,qwen3.5-397b-a17b,33053,236,0,0,0,0,25,0,0,2.56
2026-04-06T08:50:44.431Z,chat/completions,qwen3.5-397b-a17b,35693,108,0,0,0,0,32,0,0,2.7
2026-04-06T08:50:56.266Z,chat/completions,qwen3.5-397b-a17b,18692,232,0,0,0,0,28,0,0,1.49
2026-04-06T08:51:08.306Z,chat/completions,qwen3.5-397b-a17b,35036,285,0,0,0,0,42,0,0,2.73
2026-04-06T08:51:22.384Z,chat/completions,qwen3.5-397b-a17b,38127,277,0,0,0,0,18,0,0,2.95
2026-04-06T08:51:37.621Z,chat/completions,qwen3.5-397b-a17b,33413,233,0,0,0,0,23,0,0,2.59
2026-04-06T08:51:49.531Z,chat/completions,qwen3.5-397b-a17b,21016,237,0,0,0,0,32,0,0,1.67
2026-04-06T08:52:04.773Z,chat/completions,qwen3.5-397b-a17b,29318,224,0,0,0,0,22,0,0,2.28
2026-04-06T08:52:15.516Z,chat/completions,qwen3.5-397b-a17b,21867,235,0,0,0,0,22,0,0,1.73
2026-04-06T08:52:26.296Z,chat/completions,qwen3.5-397b-a17b,32968,174,0,0,0,0,30,0,0,2.53
2026-04-06T08:52:35.648Z,chat/completions,qwen3.5-397b-a17b,19675,241,0,0,0,0,26,0,0,1.57
2026-04-06T08:52:45.795Z,chat/completions,qwen3.5-397b-a17b,32325,166,0,0,0,0,31,0,0,2.48
2026-04-06T08:52:55.860Z,chat/completions,qwen3.5-397b-a17b,18785,217,0,0,0,0,47,0,0,1.49
2026-04-06T08:53:07.002Z,chat/completions,qwen3.5-397b-a17b,31909,143,0,0,0,0,29,0,0,2.43
2026-04-06T08:53:15.042Z,chat/completions,qwen3.5-397b-a17b,17535,238,0,0,0,0,25,0,0,1.41
2026-04-06T08:53:23.447Z,chat/completions,qwen3.5-397b-a17b,33588,138,0,0,0,0,30,0,0,2.56
2026-04-06T08:53:35.735Z,chat/completions,qwen3.5-397b-a17b,18584,195,0,0,0,0,22,0,0,1.47
2026-04-06T08:53:44.617Z,chat/completions,qwen3.5-397b-a17b,30192,146,0,0,0,0,34,0,0,2.31
2026-04-06T08:53:52.793Z,chat/completions,qwen3.5-397b-a17b,17536,197,0,0,0,0,30,0,0,1.39
2026-04-06T08:54:02.132Z,chat/completions,qwen3.5-397b-a17b,29838,184,0,0,0,0,25,0,0,2.3
2026-04-06T08:54:12.763Z,chat/completions,qwen3.5-397b-a17b,31636,261,0,0,0,0,27,0,0,2.47
2026-04-06T08:54:23.650Z,chat/completions,qwen3.5-397b-a17b,30796,278,0,0,0,0,25,0,0,2.41
2026-04-06T08:54:34.133Z,chat/completions,qwen3.5-397b-a17b,43116,101,0,0,0,0,28,0,0,3.25
2026-04-06T08:54:42.926Z,chat/completions,qwen3.5-397b-a17b,17466,189,0,0,0,0,20,0,0,1.38
2026-04-06T08:54:51.372Z,chat/completions,qwen3.5-397b-a17b,35465,142,0,0,0,0,26,0,0,2.7
2026-04-06T08:54:59.690Z,chat/completions,qwen3.5-397b-a17b,22003,233,0,0,0,0,26,0,0,1.74
2026-04-06T08:55:11.518Z,chat/completions,qwen3.5-397b-a17b,39648,102,0,0,0,0,26,0,0,2.99
2026-04-06T08:55:20.409Z,chat/completions,qwen3.5-397b-a17b,18686,199,0,0,0,0,35,0,0,1.48
2026-04-06T08:55:29.344Z,chat/completions,qwen3.5-397b-a17b,30962,193,0,0,0,0,20,0,0,2.39
2026-04-06T08:55:49.131Z,chat/completions,qwen3.5-397b-a17b,33687,537,0,0,0,0,24,0,0,2.74
2026-04-06T08:55:58.779Z,chat/completions,qwen3.5-397b-a17b,15264,276,0,0,0,0,31,0,0,1.26
2026-04-06T08:56:10.732Z,chat/completions,qwen3.5-397b-a17b,38228,161,0,0,0,0,27,0,0,2.91
2026-04-06T08:56:22.687Z,chat/completions,qwen3.5-397b-a17b,22022,194,0,0,0,0,31,0,0,1.72
2026-04-06T08:56:32.980Z,chat/completions,qwen3.5-397b-a17b,28808,240,0,0,0,0,31,0,0,2.25
2026-04-06T08:56:47.871Z,chat/completions,qwen3.5-397b-a17b,37755,186,0,0,0,0,30,0,0,2.89
2026-04-06T09:29:17.293Z,chat/completions,qwen3.5-397b-a17b,170895,143,0,0,0,0,83,0,0,12.74
2026-04-06T09:29:22.384Z,chat/completions,qwen3.5-397b-a17b,171202,96,0,0,0,0,43,0,0,12.74
2026-04-06T09:29:27.098Z,chat/completions,qwen3.5-397b-a17b,171348,102,0,0,0,0,33,0,0,12.75
2026-04-06T09:29:31.641Z,chat/completions,qwen3.5-397b-a17b,171863,175,0,0,0,0,29,0,0,12.82
2026-04-06T09:29:46.072Z,chat/completions,qwen3.5-397b-a17b,172056,91,0,0,0,0,23,0,0,12.8
2026-04-06T09:29:50.683Z,chat/completions,qwen3.5-397b-a17b,172460,136,0,0,0,0,13,0,0,12.85
2026-04-06T09:29:58.272Z,chat/completions,qwen3.5-397b-a17b,172614,82,0,0,0,0,13,0,0,12.84
2026-04-06T09:30:18.936Z,chat/completions,qwen3.5-397b-a17b,173030,688,0,0,0,0,16,0,0,13.14
2026-04-06T09:30:36.892Z,chat/completions,qwen3.5-397b-a17b,173736,195,0,0,0,0,15,0,0,12.97
2026-04-06T09:30:43.953Z,chat/completions,qwen3.5-397b-a17b,173949,86,0,0,0,0,26,0,0,12.94
2026-04-06T09:30:48.216Z,chat/completions,qwen3.5-397b-a17b,174052,85,0,0,0,0,16,0,0,12.95
2026-04-06T09:30:58.151Z,chat/completions,qwen3.5-397b-a17b,174449,81,0,0,0,0,16,0,0,12.97
2026-04-06T09:31:13.897Z,chat/completions,qwen3.5-397b-a17b,174588,84,0,0,0,0,15,0,0,12.98
2026-04-06T09:31:21.081Z,chat/completions,qwen3.5-397b-a17b,174903,344,0,0,0,0,15,0,0,13.12
2026-04-06T09:31:28.873Z,chat/completions,qwen3.5-397b-a17b,175265,72,0,0,0,0,23,0,0,13.03
2026-04-06T09:31:47.545Z,chat/completions,qwen3.5-397b-a17b,175502,79,0,0,0,0,24,0,0,13.05
2026-04-06T09:31:51.621Z,chat/completions,qwen3.5-397b-a17b,175628,76,0,0,0,0,19,0,0,13.06
2026-04-06T09:32:00.031Z,chat/completions,qwen3.5-397b-a17b,175846,160,0,0,0,0,19,0,0,13.11
2026-04-06T09:53:20.631Z,chat/completions,gpt-5.4-mini,42242,362,0,0,0,0,198,0,0,6.34
2026-04-06T09:53:23.716Z,chat/completions,gpt-5.4-mini,46100,229,41984,0,0,0,99,0,0,1.39
2026-04-06T09:53:39.837Z,chat/completions,gpt-5.4-mini,46331,2870,45568,0,0,0,516,0,0,3.22
2026-04-06T09:53:44.581Z,chat/completions,gpt-5.4-mini,48665,302,46080,0,0,0,125,0,0,1.29
2026-04-06T10:00:34.750Z,chat/completions,gpt-5.4-mini,48898,1065,48128,0,0,0,792,0,0,1.71
2026-04-06T10:03:06.324Z,chat/completions,gpt-5.4-mini,49192,661,48640,0,0,0,516,0,0,1.34
2026-04-06T10:03:26.917Z,chat/completions,gpt-5.4-mini,50516,1827,48640,0,0,0,1034,0,0,2.53
2026-04-06T10:03:32.755Z,chat/completions,gpt-5.4-mini,51261,353,50176,0,0,0,175,0,0,1.18
2026-04-06T10:55:56.173Z,chat/completions,gpt-4.1-mini,51761,252,0,0,0,0,0,0,0,4.02
2026-04-06T11:03:04.591Z,chat/completions,qwen3.5-397b-a17b,16810,274,0,0,0,0,22,0,0,1.37
2026-04-06T11:03:07.956Z,chat/completions,qwen3.5-397b-a17b,17294,54,0,0,0,0,14,0,0,1.31
2026-04-06T11:03:12.880Z,chat/completions,qwen3.5-397b-a17b,20077,159,0,0,0,0,21,0,0,1.56
2026-04-06T11:03:16.931Z,chat/completions,qwen3.5-397b-a17b,16836,100,0,0,0,0,15,0,0,1.3
2026-04-06T11:03:21.594Z,chat/completions,qwen3.5-397b-a17b,17736,116,0,0,0,0,22,0,0,1.37
2026-04-06T11:03:26.180Z,chat/completions,qwen3.5-397b-a17b,16242,136,0,0,0,0,25,0,0,1.27
2026-04-06T11:03:30.003Z,chat/completions,qwen3.5-397b-a17b,17855,107,0,0,0,0,22,0,0,1.38
2026-04-06T11:03:33.620Z,chat/completions,qwen3.5-397b-a17b,16233,77,0,0,0,0,22,0,0,1.24
2026-04-06T11:03:37.123Z,chat/completions,qwen3.5-397b-a17b,17478,120,0,0,0,0,19,0,0,1.35
2026-04-06T11:03:43.168Z,chat/completions,qwen3.5-397b-a17b,17591,99,0,0,0,0,19,0,0,1.35
2026-04-06T11:03:46.487Z,chat/completions,qwen3.5-397b-a17b,17066,80,0,0,0,0,25,0,0,1.31
2026-04-06T11:03:50.593Z,chat/completions,qwen3.5-397b-a17b,17481,167,0,0,0,0,28,0,0,1.38
2026-04-06T11:03:55.327Z,chat/completions,qwen3.5-397b-a17b,17642,169,0,0,0,0,28,0,0,1.39
2026-04-06T11:03:58.591Z,chat/completions,qwen3.5-397b-a17b,16378,100,0,0,0,0,20,0,0,1.26
2026-04-06T11:04:02.135Z,chat/completions,qwen3.5-397b-a17b,17552,123,0,0,0,0,25,0,0,1.36
2026-04-06T11:04:05.491Z,chat/completions,qwen3.5-397b-a17b,16249,105,0,0,0,0,25,0,0,1.26
2026-04-06T11:04:10.414Z,chat/completions,qwen3.5-397b-a17b,17557,100,0,0,0,0,20,0,0,1.35
2026-04-06T11:04:13.532Z,chat/completions,qwen3.5-397b-a17b,16899,92,0,0,0,0,25,0,0,1.3
2026-04-06T11:04:17.450Z,chat/completions,qwen3.5-397b-a17b,17493,98,0,0,0,0,24,0,0,1.35
2026-04-06T11:04:20.752Z,chat/completions,qwen3.5-397b-a17b,16205,76,0,0,0,0,21,0,0,1.24
2026-04-06T11:04:23.953Z,chat/completions,qwen3.5-397b-a17b,17477,96,0,0,0,0,24,0,0,1.34
2026-04-06T11:04:27.985Z,chat/completions,qwen3.5-397b-a17b,17740,113,0,0,0,0,28,0,0,1.37
2026-04-06T11:04:31.745Z,chat/completions,qwen3.5-397b-a17b,16052,77,0,0,0,0,22,0,0,1.23
2026-04-06T11:04:36.313Z,chat/completions,qwen3.5-397b-a17b,17144,128,0,0,0,0,22,0,0,1.33
2026-04-06T11:04:40.051Z,chat/completions,qwen3.5-397b-a17b,17543,125,0,0,0,0,22,0,0,1.36
2026-04-06T11:04:43.242Z,chat/completions,qwen3.5-397b-a17b,17272,90,0,0,0,0,20,0,0,1.33
2026-04-06T11:04:50.106Z,chat/completions,qwen3.5-397b-a17b,26538,90,0,0,0,0,20,0,0,2.01
2026-04-06T11:04:54.785Z,chat/completions,qwen3.5-397b-a17b,17912,91,0,0,0,0,21,0,0,1.37
2026-04-06T11:04:59.359Z,chat/completions,qwen3.5-397b-a17b,18250,89,0,0,0,0,22,0,0,1.4
2026-04-06T11:05:04.015Z,chat/completions,qwen3.5-397b-a17b,21862,89,0,0,0,0,20,0,0,1.67
2026-04-06T11:05:08.580Z,chat/completions,qwen3.5-397b-a17b,22731,89,0,0,0,0,19,0,0,1.73
2026-04-06T11:05:14.695Z,chat/completions,qwen3.5-397b-a17b,22679,90,0,0,0,0,20,0,0,1.73
2026-04-06T11:05:19.202Z,chat/completions,qwen3.5-397b-a17b,22107,89,0,0,0,0,19,0,0,1.68
2026-04-06T11:05:23.988Z,chat/completions,qwen3.5-397b-a17b,22447,89,0,0,0,0,19,0,0,1.71
2026-04-06T11:05:28.835Z,chat/completions,qwen3.5-397b-a17b,21962,89,0,0,0,0,19,0,0,1.67
2026-04-06T11:05:34.540Z,chat/completions,qwen3.5-397b-a17b,21294,87,0,0,0,0,19,0,0,1.62
2026-04-06T11:05:40.412Z,chat/completions,qwen3.5-397b-a17b,28263,89,0,0,0,0,18,0,0,2.14
2026-04-06T11:05:46.148Z,chat/completions,qwen3.5-397b-a17b,30111,90,0,0,0,0,19,0,0,2.28
2026-04-06T11:05:51.972Z,chat/completions,qwen3.5-397b-a17b,30800,89,0,0,0,0,19,0,0,2.33
2026-04-06T11:05:57.506Z,chat/completions,qwen3.5-397b-a17b,21294,89,0,0,0,0,19,0,0,1.62
2026-04-06T11:06:02.766Z,chat/completions,qwen3.5-397b-a17b,21962,94,0,0,0,0,24,0,0,1.67
2026-04-06T11:06:09.980Z,chat/completions,qwen3.5-397b-a17b,21299,94,0,0,0,0,24,0,0,1.63
2026-04-06T11:06:17.964Z,chat/completions,qwen3.5-397b-a17b,21967,91,0,0,0,0,24,0,0,1.67
2026-04-06T11:06:23.737Z,chat/completions,qwen3.5-397b-a17b,20126,87,0,0,0,0,18,0,0,1.54
2026-04-06T11:06:28.954Z,chat/completions,qwen3.5-397b-a17b,21374,93,0,0,0,0,23,0,0,1.63
2026-04-06T11:06:34.213Z,chat/completions,qwen3.5-397b-a17b,21619,89,0,0,0,0,19,0,0,1.65
2026-04-06T11:06:42.157Z,chat/completions,qwen3.5-397b-a17b,21734,89,0,0,0,0,19,0,0,1.66
2026-04-06T11:06:47.531Z,chat/completions,qwen3.5-397b-a17b,22075,89,0,0,0,0,19,0,0,1.68
2026-04-06T11:06:53.969Z,chat/completions,qwen3.5-397b-a17b,21962,224,0,0,0,0,25,0,0,1.73
2026-04-06T11:07:02.952Z,chat/completions,qwen3.5-397b-a17b,37790,162,0,0,0,0,26,0,0,2.88
2026-04-06T11:07:10.229Z,chat/completions,qwen3.5-397b-a17b,30160,158,0,0,0,0,22,0,0,2.31
2026-04-06T11:07:19.902Z,chat/completions,qwen3.5-397b-a17b,30709,95,0,0,0,0,25,0,0,2.32
2026-04-06T11:07:26.456Z,chat/completions,qwen3.5-397b-a17b,21968,95,0,0,0,0,25,0,0,1.68
2026-04-06T11:07:34.701Z,chat/completions,qwen3.5-397b-a17b,21300,99,0,0,0,0,29,0,0,1.63
2026-04-06T11:07:40.786Z,chat/completions,qwen3.5-397b-a17b,21972,90,0,0,0,0,20,0,0,1.67
2026-04-06T11:07:46.322Z,chat/completions,qwen3.5-397b-a17b,21295,92,0,0,0,0,24,0,0,1.62
2026-04-06T11:07:53.441Z,chat/completions,qwen3.5-397b-a17b,80979,963,0,0,0,0,735,0,0,9.11
2026-04-06T11:07:53.952Z,chat/completions,qwen3.5-397b-a17b,28268,94,0,0,0,0,23,0,0,2.14
2026-04-06T11:08:00.888Z,chat/completions,qwen3.5-397b-a17b,30116,93,0,0,0,0,22,0,0,2.28
2026-04-06T11:08:07.199Z,chat/completions,qwen3.5-397b-a17b,30803,89,0,0,0,0,21,0,0,2.33
2026-04-06T11:08:12.868Z,chat/completions,qwen3.5-397b-a17b,28265,95,0,0,0,0,24,0,0,2.14
2026-04-06T11:08:19.513Z,chat/completions,qwen3.5-397b-a17b,30117,94,0,0,0,0,23,0,0,2.28
2026-04-06T11:08:28.068Z,chat/completions,qwen3.5-397b-a17b,30804,93,0,0,0,0,23,0,0,2.33
2026-04-06T11:08:35.440Z,chat/completions,qwen3.5-397b-a17b,21298,89,0,0,0,0,22,0,0,1.62
2026-04-06T11:08:41.670Z,chat/completions,qwen3.5-397b-a17b,24627,92,0,0,0,0,22,0,0,1.87
2026-04-06T11:08:47.781Z,chat/completions,qwen3.5-397b-a17b,28028,81,0,0,0,0,18,0,0,2.12
2026-04-06T11:08:54.500Z,chat/completions,qwen3.5-397b-a17b,13005,88,0,0,0,0,21,0,0,1.01
2026-04-06T11:09:02.955Z,chat/completions,qwen3.5-397b-a17b,15808,93,0,0,0,0,24,0,0,1.22
2026-04-06T11:09:08.174Z,chat/completions,qwen3.5-397b-a17b,18929,93,0,0,0,0,24,0,0,1.45
2026-04-06T11:09:14.528Z,chat/completions,qwen3.5-397b-a17b,21710,224,0,0,0,0,22,0,0,1.71
2026-04-06T11:09:26.131Z,chat/completions,qwen3.5-397b-a17b,39418,155,0,0,0,0,22,0,0,3
2026-04-06T11:09:31.645Z,chat/completions,qwen3.5-397b-a17b,27488,93,0,0,0,0,22,0,0,2.08
2026-04-06T11:09:40.873Z,chat/completions,qwen3.5-397b-a17b,30344,89,0,0,0,0,18,0,0,2.29
2026-04-06T11:09:47.643Z,chat/completions,qwen3.5-397b-a17b,30639,87,0,0,0,0,20,0,0,2.32
2026-04-06T11:09:53.009Z,chat/completions,qwen3.5-397b-a17b,18765,93,0,0,0,0,24,0,0,1.44
2026-04-06T11:09:59.234Z,chat/completions,qwen3.5-397b-a17b,19099,93,0,0,0,0,24,0,0,1.46
2026-04-06T11:10:05.004Z,chat/completions,qwen3.5-397b-a17b,20331,90,0,0,0,0,20,0,0,1.55
2026-04-06T11:10:11.794Z,chat/completions,qwen3.5-397b-a17b,22928,94,0,0,0,0,24,0,0,1.75
2026-04-06T11:10:17.361Z,chat/completions,qwen3.5-397b-a17b,24060,98,0,0,0,0,28,0,0,1.83
2026-04-06T11:10:24.636Z,chat/completions,qwen3.5-397b-a17b,23721,100,0,0,0,0,30,0,0,1.81
2026-04-06T11:10:30.728Z,chat/completions,qwen3.5-397b-a17b,21305,93,0,0,0,0,23,0,0,1.63
2026-04-06T11:10:36.490Z,chat/completions,qwen3.5-397b-a17b,21966,94,0,0,0,0,27,0,0,1.68
2026-04-06T11:10:41.655Z,chat/completions,qwen3.5-397b-a17b,20129,88,0,0,0,0,19,0,0,1.54
2026-04-06T11:10:49.453Z,chat/completions,qwen3.5-397b-a17b,21375,95,0,0,0,0,25,0,0,1.63
2026-04-06T11:10:55.336Z,chat/completions,qwen3.5-397b-a17b,21621,93,0,0,0,0,23,0,0,1.65
2026-04-06T11:11:01.896Z,chat/completions,qwen3.5-397b-a17b,21738,97,0,0,0,0,27,0,0,1.66
2026-04-06T11:11:08.288Z,chat/completions,qwen3.5-397b-a17b,22083,97,0,0,0,0,27,0,0,1.69
2026-04-06T11:11:16.177Z,chat/completions,qwen3.5-397b-a17b,21970,94,0,0,0,0,27,0,0,1.68
2026-04-06T11:11:24.382Z,chat/completions,qwen3.5-397b-a17b,20129,96,0,0,0,0,27,0,0,1.54
2026-04-06T11:11:30.009Z,chat/completions,qwen3.5-397b-a17b,21383,93,0,0,0,0,23,0,0,1.63
2026-04-06T11:11:37.859Z,chat/completions,qwen3.5-397b-a17b,21619,95,0,0,0,0,25,0,0,1.65
2026-04-06T11:11:46.039Z,chat/completions,qwen3.5-397b-a17b,21740,93,0,0,0,0,23,0,0,1.66
2026-04-06T11:11:51.828Z,chat/completions,qwen3.5-397b-a17b,22079,95,0,0,0,0,25,0,0,1.68
2026-04-06T11:11:59.232Z,chat/completions,qwen3.5-397b-a17b,21968,92,0,0,0,0,25,0,0,1.67
2026-04-06T11:12:05.846Z,chat/completions,qwen3.5-397b-a17b,20127,96,0,0,0,0,27,0,0,1.54
2026-04-06T11:12:12.083Z,chat/completions,qwen3.5-397b-a17b,21383,93,0,0,0,0,23,0,0,1.63
2026-04-06T11:12:18.758Z,chat/completions,qwen3.5-397b-a17b,21619,97,0,0,0,0,27,0,0,1.65
2026-04-06T11:12:24.483Z,chat/completions,qwen3.5-397b-a17b,21742,95,0,0,0,0,25,0,0,1.66
2026-04-06T11:12:32.478Z,chat/completions,qwen3.5-397b-a17b,22081,97,0,0,0,0,27,0,0,1.69
2026-04-06T11:12:38.800Z,chat/completions,qwen3.5-397b-a17b,21970,90,0,0,0,0,23,0,0,1.67
2026-04-06T11:12:45.272Z,chat/completions,qwen3.5-397b-a17b,20125,96,0,0,0,0,27,0,0,1.54
2026-04-06T11:12:51.518Z,chat/completions,qwen3.5-397b-a17b,21364,93,0,0,0,0,23,0,0,1.63
2026-04-06T11:12:59.250Z,chat/completions,qwen3.5-397b-a17b,21645,295,0,0,0,0,27,0,0,1.74
2026-04-06T11:13:13.110Z,chat/completions,qwen3.5-397b-a17b,48130,294,0,0,0,0,29,0,0,3.7
2026-04-06T11:13:21.709Z,chat/completions,qwen3.5-397b-a17b,46711,139,0,0,0,0,36,0,0,3.53
2026-04-06T11:13:27.159Z,chat/completions,qwen3.5-397b-a17b,15549,88,0,0,0,0,18,0,0,1.2
2026-04-06T11:13:33.080Z,chat/completions,qwen3.5-397b-a17b,19786,91,0,0,0,0,21,0,0,1.51
2026-04-06T11:13:40.717Z,chat/completions,qwen3.5-397b-a17b,17212,91,0,0,0,0,21,0,0,1.32
2026-04-06T11:13:47.396Z,chat/completions,qwen3.5-397b-a17b,21529,91,0,0,0,0,21,0,0,1.64
2026-04-06T11:13:52.904Z,chat/completions,qwen3.5-397b-a17b,17212,90,0,0,0,0,23,0,0,1.32
2026-04-06T11:13:55.703Z,chat/completions,gpt-5.2,86413,1800,0,0,0,0,1714,0,0,33.54
2026-04-06T11:13:58.976Z,chat/completions,qwen3.5-397b-a17b,19078,95,0,0,0,0,26,0,0,1.46
2026-04-06T11:14:08.995Z,chat/completions,qwen3.5-397b-a17b,19201,95,0,0,0,0,26,0,0,1.47
2026-04-06T11:14:18.098Z,chat/completions,qwen3.5-397b-a17b,19939,87,0,0,0,0,24,0,0,1.52
2026-04-06T11:14:24.002Z,chat/completions,qwen3.5-397b-a17b,13011,86,0,0,0,0,19,0,0,1.01
2026-04-06T11:14:29.867Z,chat/completions,qwen3.5-397b-a17b,15925,92,0,0,0,0,23,0,0,1.23
2026-04-06T11:14:30.736Z,chat/completions,gpt-5.2,89337,2208,86272,0,0,0,1356,0,0,9.77
2026-04-06T11:14:35.641Z,chat/completions,qwen3.5-397b-a17b,17717,92,0,0,0,0,23,0,0,1.36
2026-04-06T11:14:41.766Z,chat/completions,qwen3.5-397b-a17b,19383,92,0,0,0,0,23,0,0,1.48
2026-04-06T11:14:42.132Z,chat/completions,gpt-5.2,90208,567,89216,0,0,0,0,0,0,4.81
2026-04-06T11:14:50.012Z,chat/completions,qwen3.5-397b-a17b,21523,92,0,0,0,0,22,0,0,1.64
2026-04-06T11:14:51.817Z,chat/completions,gpt-5.2,90969,53,90112,0,0,0,0,0,0,3.43
2026-04-06T11:14:55.441Z,chat/completions,qwen3.5-397b-a17b,21503,92,0,0,0,0,22,0,0,1.64
2026-04-06T11:15:00.199Z,chat/completions,gpt-5.2,91174,207,90880,0,0,0,0,0,0,3.68
2026-04-06T11:15:03.255Z,chat/completions,qwen3.5-397b-a17b,22017,94,0,0,0,0,24,0,0,1.68
2026-04-06T11:15:10.278Z,chat/completions,qwen3.5-397b-a17b,21583,95,0,0,0,0,25,0,0,1.65
2026-04-06T11:15:17.792Z,chat/completions,qwen3.5-397b-a17b,15425,95,0,0,0,0,28,0,0,1.19
2026-04-06T11:15:27.210Z,chat/completions,qwen3.5-397b-a17b,19083,91,0,0,0,0,22,0,0,1.46
2026-04-06T11:15:34.038Z,chat/completions,qwen3.5-397b-a17b,19197,91,0,0,0,0,22,0,0,1.47
2026-04-06T11:15:43.703Z,chat/completions,qwen3.5-397b-a17b,19935,89,0,0,0,0,22,0,0,1.52
2026-04-06T11:15:48.950Z,chat/completions,qwen3.5-397b-a17b,19077,91,0,0,0,0,22,0,0,1.46
2026-04-06T11:15:55.960Z,chat/completions,qwen3.5-397b-a17b,19197,91,0,0,0,0,22,0,0,1.47
2026-04-06T11:16:04.166Z,chat/completions,qwen3.5-397b-a17b,19935,155,0,0,0,0,22,0,0,1.55
